+-------------+----------+---------------------+
| order_date  |  region  |     daily_sales     |
| 2016-11-05  | East     | 23.988              |
| 2016-11-06  | West     | 404.82400000000007  |
| 2016-11-06  | South    | 368.432             |
| 2016-11-07  | West     | 2286.486            |
| 2016-11-07  | East     | 1165.4299999999998  |
| 2016-11-07  | Central  | 358.548             |
| 2016-11-08  | South    | 993.9000000000001   |
| 2016-11-09  | West     | 479.97              |
| 2016-11-10  | East     | 1940.176            |
| 2016-11-10  | West     | 1778.298            |
| 2016-11-10  | Central  | 963.144             |
| 2016-11-10  | South    | 41.86               |
| 2016-11-11  | Central  | 3094.992            |
| 2016-11-11  | South    | 681.432             |
| 2016-11-11  | East     | 636.2959999999999   |
| 2016-11-11  | West     | 531.576             |
| 2016-11-12  | East     | 3588.096            |
| 2016-11-12  | West     | 920.95              |
| 2016-11-12  | Central  | 405.892             |
| 2016-11-13  | East     | 2791.766            |
| 2016-11-13  | West     | 67.74000000000001   |
| 2016-11-13  | South    | 52.136              |
| 2016-11-13  | Central  | 33.496              |
| 2016-11-14  | East     | 2241.026            |
| 2016-11-14  | South    | 513.52              |
| 2016-11-14  | West     | 17.22               |
| 2016-11-14  | Central  | 2.296               |
| 2016-11-15  | West     | 1515.694            |
| 2016-11-15  | South    | 630.024             |
| 2016-11-16  | West     | 36.72               |
| 2016-11-17  | Central  | 82.408              |
| 2016-11-17  | West     | 60.275999999999996  |
| 2016-11-18  | Central  | 1749.8519999999999  |
| 2016-11-18  | South    | 1319.96             |
| 2016-11-18  | West     | 785.152             |
| 2016-11-18  | East     | 103.968             |
| 2016-11-19  | Central  | 351.628             |
| 2016-11-19  | East     | 236.39399999999998  |
| 2016-11-19  | West     | 31.96               |
| 2016-11-19  | South    | 18.48               |
| 2016-11-20  | Central  | 1887.7              |
| 2016-11-20  | South    | 574.056             |
| 2016-11-20  | East     | 541.6970000000001   |
| 2016-11-20  | West     | 66.88               |
| 2016-11-21  | Central  | 586.976             |
| 2016-11-21  | East     | 362.379             |
| 2016-11-21  | West     | 227.536             |
| 2016-11-22  | East     | 207.164             |
| 2016-11-22  | Central  | 109.87999999999998  |
| 2016-11-23  | East     | 100.61599999999999  |
| 2016-11-24  | West     | 4300.386            |
| 2016-11-24  | Central  | 1184.776            |
| 2016-11-24  | East     | 516.544             |
| 2016-11-24  | South    | 392.83200000000005  |
| 2016-11-25  | East     | 5899.869            |
| 2016-11-25  | Central  | 1745.9099999999999  |
| 2016-11-25  | West     | 194.352             |
| 2016-11-25  | South    | 138.42000000000002  |
| 2016-11-26  | West     | 4111.486            |
| 2016-11-26  | South    | 3240.154            |
| 2016-11-26  | East     | 960.2470000000001   |
| 2016-11-26  | Central  | 17.856              |
| 2016-11-27  | Central  | 514.626             |
| 2016-11-27  | South    | 447.783             |
| 2016-11-27  | East     | 377.03              |
| 2016-11-27  | West     | 311.8               |
| 2016-11-28  | South    | 2681.124            |
| 2016-11-28  | East     | 747.248             |
| 2016-11-29  | Central  | 300.592             |
| 2016-11-30  | Central  | 933.95              |
| 2016-11-30  | South    | 36.192              |
| 2016-12-01  | South    | 3013.882            |
| 2016-12-01  | East     | 2709.5190000000002  |
| 2016-12-01  | West     | 1255.5              |
| 2016-12-01  | Central  | 386.55400000000003  |
+-------------+----------+---------------------+
| order_date  |  region  |     daily_sales     |
+-------------+----------+---------------------+
| 2016-12-02  | East     | 3287.1380000000004  |
| 2016-12-02  | Central  | 928.5200000000001   |
| 2016-12-02  | West     | 468.95799999999997  |
| 2016-12-03  | West     | 3079.5400000000004  |
| 2016-12-03  | East     | 1578.3359999999998  |
| 2016-12-03  | Central  | 611.94              |
| 2016-12-04  | East     | 839.436             |
| 2016-12-04  | West     | 104.85              |
| 2016-12-05  | Central  | 2673.2980000000002  |
| 2016-12-05  | South    | 1476.62             |
| 2016-12-05  | East     | 709.1099999999999   |
| 2016-12-05  | West     | 407.976             |
| 2016-12-06  | West     | 2207.196            |
| 2016-12-06  | East     | 1671.08             |
| 2016-12-08  | Central  | 2489.2840000000006  |
| 2016-12-08  | West     | 1862.0140000000001  |
| 2016-12-08  | South    | 334.25600000000003  |
| 2016-12-08  | East     | 23.541              |
| 2016-12-09  | South    | 1180.4599999999998  |
| 2016-12-09  | Central  | 275.29300000000006  |
| 2016-12-09  | West     | 273.92              |
| 2016-12-09  | East     | 125.81              |
| 2016-12-10  | Central  | 1424.9              |
| 2016-12-10  | East     | 1210.3              |
| 2016-12-10  | West     | 824.51              |
| 2016-12-11  | West     | 3638.9719999999998  |
| 2016-12-11  | East     | 2371.382            |
| 2016-12-11  | South    | 91.896              |
| 2016-12-12  | Central  | 732.17              |
| 2016-12-12  | East     | 509.715             |
| 2016-12-12  | West     | 440.15999999999997  |
| 2016-12-12  | South    | 299.07              |
| 2016-12-13  | West     | 1130.2079999999999  |
| 2016-12-13  | Central  | 63.88               |
| 2016-12-14  | East     | 479.05              |
| 2016-12-14  | West     | 216.22400000000002  |
| 2016-12-14  | South    | 133.38              |
| 2016-12-15  | Central  | 1949.31             |
| 2016-12-15  | West     | 666.123             |
| 2016-12-15  | South    | 19.44               |
| 2016-12-15  | East     | 2.214               |
| 2016-12-16  | West     | 585.13              |
| 2016-12-16  | South    | 34.944              |
| 2016-12-16  | Central  | 4.788               |
| 2016-12-16  | East     | 3.68                |
| 2016-12-17  | Central  | 10110.18            |
| 2016-12-17  | West     | 2074.954            |
| 2016-12-18  | East     | 2694.06             |
| 2016-12-18  | West     | 2364.4440000000004  |
| 2016-12-18  | South    | 1410.066            |
| 2016-12-18  | Central  | 582.7800000000001   |
| 2016-12-19  | West     | 471.624             |
| 2016-12-19  | East     | 341.688             |
| 2016-12-19  | Central  | 1.8                 |
| 2016-12-20  | South    | 100.64              |
| 2016-12-20  | Central  | 33.9                |
| 2016-12-22  | West     | 1017.5440000000001  |
| 2016-12-22  | East     | 25.584              |
| 2016-12-23  | East     | 3513.451            |
| 2016-12-23  | West     | 1506.02             |
| 2016-12-23  | Central  | 1087.246            |
| 2016-12-23  | South    | 859.14              |
| 2016-12-24  | East     | 997.53              |
| 2016-12-24  | South    | 823.6099999999999   |
| 2016-12-24  | West     | 117.12              |
| 2016-12-25  | West     | 5820.449            |
| 2016-12-25  | East     | 3797.566            |
| 2016-12-25  | South    | 870.04              |
| 2016-12-26  | West     | 1495.026            |
| 2016-12-26  | East     | 334.392             |
| 2016-12-27  | Central  | 879.5360000000001   |
| 2016-12-27  | East     | 57.184              |
| 2016-12-27  | West     | 20.16               |
| 2016-12-27  | South    | 2.61                |
| 2016-12-29  | Central  | 1093.018            |
| 2016-12-29  | South    | 103.648             |
| 2016-12-29  | West     | 81.01400000000001   |
| 2016-12-30  | West     | 487.704             |
| 2016-12-30  | East     | 206.922             |
| 2016-12-30  | South    | 72.224              |
| 2016-12-30  | Central  | 6.924               |
| 2016-12-31  | West     | 504.15999999999997  |
| 2016-12-31  | East     | 156.512             |
| 2016-12-31  | South    | 71.096              |
| 2017-01-01  | Central  | 958.5020000000002   |
| 2017-01-01  | West     | 474.43              |
| 2017-01-01  | East     | 48.896              |
| 2017-01-02  | Central  | 1322.75             |
| 2017-01-02  | South    | 740.214             |
| 2017-01-02  | West     | 16.59               |
| 2017-01-03  | West     | 2070.272            |
| 2017-01-06  | South    | 33.74               |
| 2017-01-07  | Central  | 3059.982            |
| 2017-01-07  | West     | 332.8               |
| 2017-01-07  | South    | 2.808               |
| 2017-01-08  | West     | 892.98              |
| 2017-01-09  | East     | 274.491             |
| 2017-01-12  | Central  | 760.98              |
| 2017-01-12  | East     | 77.75999999999999   |
| 2017-01-12  | West     | 9.78                |
+-------------+----------+---------------------+
| order_date  |  region  |     daily_sales     |
+-------------+----------+---------------------+
| 2017-01-13  | Central  | 4619.33             |
| 2017-01-14  | West     | 492.58799999999997  |
| 2017-01-14  | Central  | 358.7               |
| 2017-01-14  | South    | 204.75              |
| 2017-01-15  | East     | 1971.2440000000001  |
| 2017-01-15  | Central  | 147.63600000000002  |
| 2017-01-15  | West     | 21.4                |
| 2017-01-16  | Central  | 5802.7              |
| 2017-01-16  | West     | 427.59200000000004  |
| 2017-01-19  | East     | 2007.715            |
| 2017-01-19  | Central  | 6.0                 |
| 2017-01-20  | West     | 544.952             |
| 2017-01-20  | East     | 211.366             |
| 2017-01-20  | Central  | 11.52               |
| 2017-01-21  | Central  | 1508.409            |
| 2017-01-21  | West     | 654.2420000000001   |
| 2017-01-21  | South    | 383.992             |
| 2017-01-22  | West     | 4189.379999999999   |
| 2017-01-22  | Central  | 22.991999999999997  |
| 2017-01-23  | West     | 239.35399999999998  |
| 2017-01-23  | Central  | 210.98              |
| 2017-01-24  | West     | 412.996             |
| 2017-01-24  | South    | 5.67                |
| 2017-01-26  | South    | 3025.2799999999997  |
| 2017-01-26  | Central  | 18.16               |
| 2017-01-26  | West     | 11.84               |
| 2017-01-27  | East     | 331.914             |
| 2017-01-28  | East     | 449.91              |
| 2017-01-28  | Central  | 279.9               |
| 2017-01-28  | West     | 277.71              |
| 2017-01-29  | Central  | 148.32799999999997  |
| 2017-01-29  | West     | 136.526             |
| 2017-01-29  | East     | 9.988               |
| 2017-01-30  | Central  | 2453.787            |
| 2017-01-30  | West     | 876.412             |
| 2017-01-30  | South    | 419.136             |
| 2017-02-02  | West     | 753.6240000000001   |
| 2017-02-02  | East     | 159.73              |
| 2017-02-03  | Central  | 512.3679999999999   |
| 2017-02-03  | East     | 290.781             |
| 2017-02-03  | South    | 119.17800000000001  |
| 2017-02-04  | East     | 32.67               |
| 2017-02-05  | West     | 2011.9              |
| 2017-02-05  | Central  | 251.112             |
| 2017-02-06  | East     | 514.484             |
| 2017-02-06  | South    | 359.97              |
| 2017-02-06  | West     | 29.9                |
| 2017-02-09  | Central  | 397.74399999999997  |
| 2017-02-09  | West     | 376.02              |
| 2017-02-10  | West     | 203.983             |
| 2017-02-10  | East     | 23.12               |
| 2017-02-11  | West     | 1073.248            |
| 2017-02-11  | East     | 168.268             |
| 2017-02-13  | West     | 914.12              |
| 2017-02-13  | Central  | 90.64               |
| 2017-02-13  | East     | 53.67               |
| 2017-02-16  | Central  | 705.0020000000001   |
| 2017-02-16  | East     | 632.44              |
| 2017-02-17  | East     | 1627.063            |
| 2017-02-17  | Central  | 1308.5944           |
| 2017-02-17  | South    | 29.16               |
| 2017-02-18  | West     | 287.32599999999996  |
| 2017-02-19  | South    | 1245.86             |
| 2017-02-19  | West     | 68.73               |
| 2017-02-20  | West     | 1130.62             |
| 2017-02-20  | Central  | 19.669999999999998  |
| 2017-02-21  | Central  | 47.904              |
| 2017-02-23  | West     | 117.79999999999998  |
| 2017-02-24  | East     | 1448.676            |
| 2017-02-25  | South    | 428.70399999999995  |
| 2017-02-25  | Central  | 1.788               |
| 2017-02-26  | West     | 2847.6459999999997  |
| 2017-02-28  | East     | 17.62               |
| 2017-03-02  | West     | 784.364             |
| 2017-03-02  | East     | 646.0079999999999   |
| 2017-03-02  | Central  | 19.754              |
| 2017-03-03  | West     | 1619.4640000000002  |
| 2017-03-03  | Central  | 307.84              |
| 2017-03-03  | South    | 72.8                |
| 2017-03-04  | Central  | 204.25199999999998  |
| 2017-03-04  | West     | 24.57               |
| 2017-03-05  | South    | 839.2500000000001   |
| 2017-03-05  | Central  | 400.77              |
| 2017-03-06  | West     | 611.47              |
| 2017-03-06  | East     | 98.35               |
| 2017-03-06  | Central  | 68.416              |
| 2017-03-07  | East     | 166.59              |
| 2017-03-08  | South    | 668.5400000000001   |
| 2017-03-08  | West     | 174.56              |
| 2017-03-09  | West     | 710.804             |
| 2017-03-10  | Central  | 933.408             |
| 2017-03-10  | East     | 145.708             |
| 2017-03-10  | West     | 111.96              |
| 2017-03-10  | South    | 61.876              |
| 2017-03-11  | East     | 1077.788            |
| 2017-03-11  | Central  | 895.92              |
| 2017-03-12  | West     | 242.94              |
| 2017-03-12  | East     | 69.93               |
| 2017-03-12  | South    | 40.41               |
| 2017-03-13  | West     | 2427.132            |
+-------------+----------+---------------------+
| order_date  |  region  |     daily_sales     |
+-------------+----------+---------------------+
| 2017-03-13  | Central  | 1366.858            |
| 2017-03-13  | East     | 997.36              |
| 2017-03-14  | Central  | 49.616              |
| 2017-03-16  | West     | 1253.9              |
| 2017-03-16  | East     | 760.481             |
| 2017-03-17  | East     | 496.634             |
| 2017-03-17  | Central  | 24.048000000000002  |
| 2017-03-17  | West     | 17.456              |
| 2017-03-17  | South    | 4.608               |
| 2017-03-18  | Central  | 857.3979999999999   |
| 2017-03-18  | West     | 170.36              |
| 2017-03-19  | West     | 2128.398            |
| 2017-03-19  | East     | 37.85               |
| 2017-03-20  | Central  | 333.678             |
| 2017-03-20  | East     | 299.96              |
| 2017-03-20  | West     | 265.93              |
| 2017-03-21  | Central  | 2089.06             |
| 2017-03-21  | West     | 1170.336            |
| 2017-03-21  | South    | 64.384              |
| 2017-03-21  | East     | 8.856               |
| 2017-03-23  | West     | 14299.08            |
| 2017-03-23  | East     | 373.26              |
| 2017-03-23  | Central  | 143.728             |
| 2017-03-24  | East     | 1244.5300000000002  |
| 2017-03-24  | Central  | 12.768              |
| 2017-03-25  | Central  | 2463.7439999999997  |
| 2017-03-25  | West     | 1092.232            |
| 2017-03-25  | East     | 11.05               |
| 2017-03-26  | Central  | 2798.512            |
| 2017-03-26  | East     | 377.52799999999996  |
| 2017-03-26  | South    | 57.01               |
| 2017-03-26  | West     | 19.83               |
| 2017-03-27  | Central  | 1875.128            |
| 2017-03-27  | South    | 874.8               |
| 2017-03-27  | West     | 168.57999999999998  |
| 2017-03-27  | East     | 15.008              |
| 2017-03-28  | West     | 1435.96             |
| 2017-03-28  | South    | 68.742              |
| 2017-03-29  | Central  | 81.4                |
| 2017-03-30  | Central  | 325.86              |
| 2017-03-30  | West     | 265.072             |
| 2017-03-30  | South    | 59.76               |
| 2017-03-30  | East     | 5.715               |
| 2017-03-31  | South    | 3831.5399999999995  |
| 2017-03-31  | East     | 867.35              |
| 2017-03-31  | Central  | 252.42079999999999  |
| 2017-03-31  | West     | 29.7                |
| 2017-04-01  | West     | 5410.108            |
| 2017-04-01  | South    | 397.34999999999997  |
| 2017-04-01  | Central  | 122.6               |
| 2017-04-01  | East     | 42.93               |
| 2017-04-02  | South    | 786.74              |
| 2017-04-02  | West     | 25.11               |
| 2017-04-02  | East     | 11.12               |
| 2017-04-03  | East     | 25.472              |
| 2017-04-03  | Central  | 7.056               |
| 2017-04-04  | East     | 424.63000000000005  |
| 2017-04-04  | Central  | 383.84              |
| 2017-04-06  | Central  | 106.32              |
| 2017-04-06  | South    | 8.1                 |
| 2017-04-07  | South    | 1971.2905           |
| 2017-04-08  | South    | 2747.25             |
| 2017-04-08  | East     | 2633.5099999999998  |
| 2017-04-08  | Central  | 580.8599999999999   |
| 2017-04-08  | West     | 440.31              |
| 2017-04-09  | East     | 864.28              |
| 2017-04-09  | Central  | 478.24              |
| 2017-04-09  | South    | 284.19              |
| 2017-04-10  | East     | 632.686             |
| 2017-04-10  | Central  | 106.104             |
| 2017-04-10  | South    | 16.739              |
| 2017-04-11  | West     | 241.81              |
| 2017-04-11  | East     | 43.888000000000005  |
| 2017-04-11  | South    | 22.744              |
| 2017-04-11  | Central  | 11.364              |
| 2017-04-12  | East     | 69.66               |
| 2017-04-13  | West     | 1337.904            |
| 2017-04-13  | East     | 7.92                |
| 2017-04-14  | East     | 445.89799999999997  |
| 2017-04-14  | South    | 198.272             |
| 2017-04-14  | Central  | 8.76                |
| 2017-04-15  | West     | 275.59              |
| 2017-04-15  | South    | 36.012              |
| 2017-04-15  | Central  | 20.736              |
| 2017-04-16  | South    | 503.22              |
| 2017-04-16  | West     | 349.493             |
| 2017-04-16  | Central  | 78.006              |
| 2017-04-16  | East     | 13.71               |
| 2017-04-17  | West     | 3176.011            |
| 2017-04-17  | Central  | 195.136             |
| 2017-04-17  | East     | 60.312              |
| 2017-04-20  | East     | 1458.0420000000001  |
| 2017-04-20  | Central  | 575.1979999999999   |
| 2017-04-21  | East     | 908.82              |
| 2017-04-21  | West     | 174.14              |
| 2017-04-21  | Central  | 171.60399999999998  |
| 2017-04-22  | South    | 675.06              |
| 2017-04-22  | East     | 254.352             |
| 2017-04-22  | West     | 18.28               |
| 2017-04-23  | South    | 513.4960000000001   |
+-------------+----------+---------------------+
| order_date  |  region  |     daily_sales     |
+-------------+----------+---------------------+
| 2017-04-23  | East     | 316.65399999999994  |
| 2017-04-23  | West     | 213.73199999999997  |
| 2017-04-23  | Central  | 155.34              |
| 2017-04-24  | West     | 553.81              |
| 2017-04-24  | East     | 177.966             |
| 2017-04-24  | South    | 113.568             |
| 2017-04-24  | Central  | 83.214              |
| 2017-04-25  | West     | 568.145             |
| 2017-04-25  | South    | 109.968             |
| 2017-04-26  | West     | 59.620000000000005  |
| 2017-04-26  | Central  | 1.988               |
| 2017-04-27  | West     | 323.19000000000005  |
| 2017-04-27  | Central  | 253.3856            |
| 2017-04-28  | South    | 780.0640000000001   |
| 2017-04-28  | East     | 15.232              |
| 2017-04-29  | East     | 1053.26             |
| 2017-04-30  | East     | 770.5640000000001   |
| 2017-04-30  | West     | 292.5               |
| 2017-04-30  | South    | 283.69              |
| 2017-04-30  | Central  | 43.372              |
| 2017-05-01  | South    | 4108.37             |
| 2017-05-02  | West     | 269.18              |
| 2017-05-02  | East     | 129.93              |
| 2017-05-03  | West     | 881.84              |
| 2017-05-03  | East     | 504.50600000000003  |
| 2017-05-04  | West     | 745.634             |
| 2017-05-04  | South    | 629.86              |
| 2017-05-04  | East     | 13.911000000000001  |
| 2017-05-05  | West     | 143.94299999999998  |
| 2017-05-05  | South    | 34.5                |
| 2017-05-05  | East     | 6.68                |
| 2017-05-06  | Central  | 2014.3248           |
| 2017-05-06  | South    | 872.489             |
| 2017-05-06  | West     | 237.356             |
| 2017-05-06  | East     | 59.2                |
| 2017-05-07  | Central  | 2049.534            |
| 2017-05-07  | West     | 499.934             |
| 2017-05-08  | West     | 3441.032            |
| 2017-05-08  | East     | 176.04999999999998  |
| 2017-05-08  | Central  | 41.472              |
| 2017-05-09  | West     | 805.99              |
| 2017-05-09  | South    | 272.23199999999997  |
| 2017-05-11  | West     | 311.041             |
| 2017-05-11  | Central  | 94.508              |
| 2017-05-11  | East     | 43.92               |
| 2017-05-12  | West     | 551.038             |
| 2017-05-12  | East     | 257.18600000000004  |
| 2017-05-12  | Central  | 162.16              |
| 2017-05-13  | Central  | 2229.1800000000003  |
| 2017-05-13  | East     | 757.95              |
| 2017-05-13  | West     | 58.48               |
| 2017-05-13  | South    | 20.768              |
| 2017-05-14  | West     | 1922.8000000000002  |
| 2017-05-14  | East     | 1132.1340000000002  |
| 2017-05-14  | Central  | 1078.4379999999999  |
| 2017-05-14  | South    | 48.69               |
| 2017-05-15  | West     | 353.44              |
| 2017-05-15  | Central  | 67.824              |
| 2017-05-16  | East     | 221.024             |
| 2017-05-18  | Central  | 907.298             |
| 2017-05-18  | South    | 524.85              |
| 2017-05-18  | West     | 344.704             |
| 2017-05-18  | East     | 53.656000000000006  |
| 2017-05-19  | South    | 2925.5599999999995  |
| 2017-05-19  | West     | 957.1080000000001   |
| 2017-05-19  | East     | 889.29              |
| 2017-05-19  | Central  | 147.22400000000002  |
| 2017-05-20  | West     | 2064.768            |
| 2017-05-20  | Central  | 932.81              |
| 2017-05-21  | East     | 538.02              |
| 2017-05-22  | Central  | 205.922             |
| 2017-05-22  | West     | 130.64              |
| 2017-05-23  | West     | 171.288             |
| 2017-05-23  | Central  | 70.14800000000001   |
| 2017-05-25  | East     | 806.05              |
| 2017-05-25  | Central  | 50.136              |
| 2017-05-25  | South    | 29.84               |
| 2017-05-26  | South    | 257.28              |
| 2017-05-26  | West     | 12.96               |
| 2017-05-27  | West     | 944.126             |
| 2017-05-27  | South    | 663.482             |
| 2017-05-27  | Central  | 477.3               |
| 2017-05-28  | East     | 529.862             |
| 2017-05-28  | West     | 483.48              |
| 2017-05-28  | South    | 301.96              |
| 2017-05-28  | Central  | 164.801             |
| 2017-05-29  | Central  | 691.1080000000001   |
| 2017-05-30  | West     | 278.36400000000003  |
| 2017-05-30  | South    | 253.85999999999999  |
| 2017-05-30  | Central  | 204.6664            |
| 2017-06-01  | Central  | 4526.22             |
| 2017-06-01  | East     | 532.142             |
| 2017-06-02  | West     | 69.26400000000001   |
| 2017-06-02  | East     | 30.41               |
| 2017-06-02  | South    | 25.344              |
| 2017-06-02  | Central  | 10.688              |
| 2017-06-03  | West     | 1296.382            |
| 2017-06-03  | South    | 1146.866            |
| 2017-06-03  | East     | 508.788             |
| 2017-06-04  | South    | 234.06799999999998  |
+-------------+----------+---------------------+
| order_date  |  region  |     daily_sales     |
+-------------+----------+---------------------+
| 2017-06-04  | Central  | 45.346000000000004  |
| 2017-06-05  | Central  | 470.376             |
| 2017-06-05  | South    | 20.736              |
| 2017-06-06  | West     | 31.349999999999998  |
| 2017-06-08  | West     | 1712.4859999999999  |
| 2017-06-08  | Central  | 504.192             |
| 2017-06-08  | East     | 10.36               |
| 2017-06-09  | Central  | 890.013             |
| 2017-06-09  | South    | 49.12               |
| 2017-06-10  | South    | 1347.52             |
| 2017-06-10  | West     | 970.7409999999999   |
| 2017-06-10  | Central  | 132.52              |
| 2017-06-10  | East     | 62.562              |
| 2017-06-11  | West     | 1572.562            |
| 2017-06-11  | South    | 8.332               |
| 2017-06-12  | East     | 1018.468            |
| 2017-06-12  | South    | 561.228             |
| 2017-06-12  | West     | 91.416              |
| 2017-06-12  | Central  | 8.856               |
| 2017-06-13  | Central  | 683.022             |
| 2017-06-13  | West     | 291.136             |
| 2017-06-13  | South    | 181.86              |
| 2017-06-15  | South    | 3718.864            |
| 2017-06-15  | West     | 172.196             |
| 2017-06-15  | Central  | 166.45              |
| 2017-06-16  | West     | 1459.7800000000002  |
| 2017-06-16  | South    | 754.606             |
| 2017-06-16  | East     | 503.872             |
| 2017-06-16  | Central  | 5.936               |
| 2017-06-17  | East     | 3505.84             |
| 2017-06-17  | West     | 366.944             |
| 2017-06-17  | Central  | 23.887999999999998  |
| 2017-06-18  | West     | 956.8035            |
| 2017-06-18  | Central  | 74.352              |
| 2017-06-19  | East     | 1263.036            |
| 2017-06-19  | Central  | 778.025             |
| 2017-06-19  | West     | 74.88               |
| 2017-06-20  | South    | 540.824             |
| 2017-06-20  | East     | 487.404             |
| 2017-06-21  | East     | 595.656             |
| 2017-06-22  | Central  | 490.996             |
| 2017-06-22  | East     | 50.415000000000006  |
| 2017-06-22  | South    | 37.608              |
| 2017-06-24  | East     | 574.1279999999999   |
| 2017-06-24  | West     | 520.22              |
| 2017-06-24  | Central  | 193.266             |
| 2017-06-25  | West     | 959.088             |
| 2017-06-25  | East     | 400.784             |
| 2017-06-25  | Central  | 148.48              |
| 2017-06-26  | East     | 2330.194            |
| 2017-06-26  | Central  | 1090.83             |
| 2017-06-26  | West     | 515.688             |
| 2017-06-26  | South    | 287.42400000000004  |
| 2017-06-27  | West     | 1433.19             |
| 2017-06-27  | East     | 191.646             |
| 2017-06-27  | Central  | 20.07               |
| 2017-06-29  | West     | 2708.9519999999998  |
| 2017-06-29  | Central  | 1118.3692           |
| 2017-06-29  | East     | 694.6700000000001   |
| 2017-06-30  | East     | 2400.8500000000004  |
| 2017-06-30  | Central  | 1584.8659999999998  |
| 2017-06-30  | West     | 716.741             |
| 2017-06-30  | South    | 19.52               |
| 2017-07-01  | Central  | 639.83              |
| 2017-07-02  | Central  | 169.192             |
| 2017-07-03  | West     | 4914.1320000000005  |
| 2017-07-03  | Central  | 1038.996            |
| 2017-07-03  | East     | 664.7639999999999   |
| 2017-07-03  | South    | 345.51200000000006  |
| 2017-07-05  | Central  | 476.354             |
| 2017-07-06  | South    | 239.24              |
| 2017-07-06  | West     | 122.136             |
| 2017-07-06  | East     | 19.002000000000002  |
| 2017-07-07  | East     | 1614.31             |
| 2017-07-07  | West     | 5.94                |
| 2017-07-08  | West     | 1465.524            |
| 2017-07-08  | East     | 514.74              |
| 2017-07-09  | East     | 847.46              |
| 2017-07-09  | Central  | 822.674             |
| 2017-07-09  | West     | 1.08                |
| 2017-07-10  | Central  | 298.464             |
| 2017-07-10  | South    | 60.75               |
| 2017-07-11  | West     | 1565.972            |
| 2017-07-11  | East     | 132.6               |
| 2017-07-11  | Central  | 30.32               |
| 2017-07-12  | East     | 3.816               |
| 2017-07-13  | Central  | 373.94              |
| 2017-07-13  | East     | 130.602             |
| 2017-07-14  | East     | 2610.73             |
| 2017-07-14  | West     | 988.204             |
| 2017-07-15  | East     | 1066.389            |
| 2017-07-15  | South    | 1065.8400000000001  |
| 2017-07-16  | South    | 242.352             |
| 2017-07-16  | East     | 71.372              |
| 2017-07-16  | Central  | 2.912               |
| 2017-07-17  | West     | 1775.009            |
| 2017-07-17  | East     | 408.96              |
| 2017-07-17  | South    | 7.904               |
| 2017-07-18  | West     | 1298.896            |
| 2017-07-18  | East     | 807.898             |
+-------------+----------+---------------------+
| order_date  |  region  |     daily_sales     |
+-------------+----------+---------------------+
| 2017-07-20  | Central  | 1922.1640000000002  |
| 2017-07-20  | East     | 361.044             |
| 2017-07-21  | West     | 2019.618            |
| 2017-07-21  | South    | 951.98              |
| 2017-07-21  | East     | 490.774             |
| 2017-07-21  | Central  | 223.57199999999997  |
| 2017-07-22  | Central  | 526.344             |
| 2017-07-22  | East     | 29.97               |
| 2017-07-23  | Central  | 756.2280000000001   |
| 2017-07-23  | West     | 73.512              |
| 2017-07-23  | East     | 68.448              |
| 2017-07-24  | West     | 2399.96             |
| 2017-07-25  | East     | 480.396             |
| 2017-07-25  | Central  | 318.346             |
| 2017-07-26  | West     | 2012.3020000000001  |
| 2017-07-27  | East     | 558.81              |
| 2017-07-27  | West     | 297.99              |
| 2017-07-27  | South    | 285.88              |
| 2017-07-28  | West     | 1170.5639999999999  |
| 2017-07-29  | Central  | 1063.428            |
| 2017-07-29  | West     | 206.52999999999997  |
| 2017-07-29  | South    | 61.216              |
| 2017-07-29  | East     | 60.12               |
| 2017-07-30  | West     | 356.65              |
| 2017-07-30  | East     | 166.726             |
| 2017-07-31  | East     | 1212.892            |
| 2017-07-31  | Central  | 210.192             |
| 2017-07-31  | West     | 93.52000000000001   |
| 2017-07-31  | South    | 41.424              |
| 2017-08-01  | Central  | 1572.254            |
| 2017-08-01  | South    | 271.96              |
| 2017-08-01  | West     | 241.43599999999998  |
| 2017-08-03  | West     | 291.64              |
| 2017-08-03  | Central  | 223.18800000000002  |
| 2017-08-03  | East     | 16.52               |
| 2017-08-04  | West     | 16.752000000000002  |
| 2017-08-04  | Central  | 3.318               |
| 2017-08-05  | Central  | 489.916             |
| 2017-08-05  | South    | 13.76               |
| 2017-08-06  | East     | 1147.5900000000001  |
| 2017-08-06  | South    | 161.14000000000001  |
| 2017-08-06  | Central  | 115.296             |
| 2017-08-07  | West     | 2981.584            |
| 2017-08-07  | Central  | 301.568             |
| 2017-08-07  | East     | 116.47999999999999  |
| 2017-08-07  | South    | 79.992              |
| 2017-08-10  | Central  | 1823.07             |
| 2017-08-11  | South    | 477.51              |
| 2017-08-11  | Central  | 205.29600000000002  |
| 2017-08-11  | East     | 25.92               |
| 2017-08-12  | East     | 2017.3200000000002  |
| 2017-08-12  | West     | 1655.028            |
| 2017-08-12  | South    | 20.736              |
| 2017-08-13  | South    | 2382.926            |
| 2017-08-13  | West     | 242.69400000000002  |
| 2017-08-13  | East     | 17.544              |
| 2017-08-14  | West     | 440.736             |
| 2017-08-15  | East     | 1899.472            |
| 2017-08-15  | Central  | 50.4                |
| 2017-08-16  | South    | 80.564              |
| 2017-08-17  | East     | 5774.657999999999   |
| 2017-08-17  | West     | 3397.732            |
| 2017-08-17  | South    | 201.09              |
